#id label long  lat abundance
1	furcata_boliviana	-72,060527	-3,994683	0
2	furcata_boliviana	-66,959962	-13,598649	0
3	furcata_boliviana	-63,793373	-14,818219	0
4	furcata_boliviana	-59,547266	-16,683445	0
5	furcata_boliviana	-62,282047	-19,122586	0
6	furcata_boliviana	-90,833781	18,104359	0
7	furcata_boliviana	-64,770166	-21,430545	0
8	furcata_boliviana	-68,853037	-43,208726	0
9	furcata_boliviana	-57,532481	1,929741	0
10	furcata_boliviana	-102,814702	25,439359	0
11	furcata_boliviana	-73,879773	-14,327104	0
12	furcata_boliviana	-65,088796	-11,733423	0
13	furcata_boliviana	-63,433534	-13,311691	0
14	furcata_boliviana	-59,979073	-21,920425	0
15	furcata_boliviana	-70,198518	-17,3291	0
16	furcata_boliviana	-63,381435	-4,558914	0
17	furcata_boliviana	-105,739179	29,388975	0
18	furcata_boliviana	-72,717395	-11,159507	0
19	furcata_boliviana	-71,565908	-14,316043	0
20	furcata_boliviana	-41,589366	-5,217183	0
21	furcata_boliviana	-65,027292	-9,347373	0
22	furcata_boliviana	-70,243277	-6,161809	0
23	furcata_boliviana	-51,400514	-2,584106	0
24	furcata_boliviana	-58,287185	-4,746991	0
25	furcata_boliviana	-60,698753	-16,683445	0
26	furcata_boliviana	-59,043491	-18,907368	0
27	furcata_boliviana	-50,740148	-11,423722	0
28	furcata_boliviana	-66,494588	-23,554685	0
29	furcata_boliviana	-65,688473	-16,157888	0
30	furcata_boliviana	-52,438232	-11,235645	0
31	furcata_boliviana	-90,928119	18,01032	0
32	furcata_boliviana	-61,978513	-9,347373	0
33	furcata_boliviana	-101,305295	22,430128	0
34	furcata_boliviana	-69,60774	-25,999686	0
35	furcata_boliviana	-74,890666	8,982627	0
36	furcata_boliviana	-72,060527	-3,994683	0
37	furcata_boliviana	-66,959962	-13,598649	0
38	furcata_boliviana	-63,793373	-14,818219	0
39	furcata_boliviana	-59,547266	-16,683445	0
40	furcata_boliviana	-62,282047	-19,122586	0
41	furcata_boliviana	-90,833781	18,104359	0
42	furcata_boliviana	-64,770166	-21,430545	0
43	furcata_boliviana	-68,853037	-43,208726	0
44	furcata_boliviana	-57,532481	1,929741	0
45	furcata_boliviana	-102,814702	25,439359	0
46	furcata_boliviana	-73,879773	-14,327104	0
47	furcata_boliviana	-65,088796	-11,733423	0
48	furcata_boliviana	-63,433534	-13,311691	0
49	furcata_boliviana	-59,979073	-21,920425	0
50	furcata_boliviana	-70,198518	-17,3291	0
51	furcata_boliviana	-63,381435	-4,558914	0
52	furcata_boliviana	-105,739179	29,388975	0
53	furcata_boliviana	-72,717395	-11,159507	0
54	furcata_boliviana	-71,565908	-14,316043	0
55	furcata_boliviana	-41,589366	-5,217183	0
56	furcata_boliviana	-65,027292	-9,347373	0
57	furcata_boliviana	-70,243277	-6,161809	0
58	furcata_boliviana	-51,400514	-2,584106	0
59	furcata_boliviana	-58,287185	-4,746991	0
60	furcata_boliviana	-60,698753	-16,683445	0
61	furcata_boliviana	-65,52	-17,1	1
62	furcata_boliviana	-65,02	-17,46	1
63	furcata_boliviana	-63,17	-17,8	1
64	furcata_boliviana	-63,96	-19,21	1
65	furcata_boliviana	-64,03	-19,82	1
66	furcata_boliviana	-70,92	-12,22	1
67	furcata_boliviana	-72,83	-12,33	1
68	furcata_boliviana	-69,18	-12,6	1
69	furcata_boliviana	-71,23	-12,67	1
70	furcata_boliviana	-69,5	-12,83	1
71	furcata_boliviana	-69,28	-12,85	1
72	furcata_boliviana	-66,65169048	-12,19218719	1
73	furcata_boliviana	-23,55724652	-57,02208645	1
74	furcata_boliviana	-58,75836669	-51,86713438	0
75	furcata_boliviana	-88,67176461	-19,45034227	1
76	furcata_boliviana	-41,53476071	-49,77467704	1
77	furcata_boliviana	-95,6220545	-94,50539632	1
78	furcata_boliviana	-12,85738004	-60,92910636	0
79	furcata_boliviana	-42,46486868	-24,1293767	1
80	furcata_boliviana	-93,40807896	-28,12482526	1
81	furcata_boliviana	-39,47502751	-26,40186903	1
82	furcata_boliviana	-65,36112543	-14,34733995	0
83	furcata_boliviana	-64,90934142	-21,54868681	0
84	furcata_boliviana	-90,27628288	-61,64291292	1
85	furcata_boliviana	-57,64243964	-4,692346592	1
86	furcata_boliviana	-8,242647156	-63,17234833	1
87	furcata_boliviana	-98,43947897	-45,92219486	1
88	furcata_boliviana	-21,13903392	-72,77067798	0
89	furcata_boliviana	-26,67852622	-89,69966053	1
90	furcata_boliviana	-77,18710227	-41,72169387	1
91	furcata_boliviana	-1,073500703	-27,47902643	1
92	furcata_boliviana	-58,34054515	-90,84810517	1
93	furcata_boliviana	-47,54572564	-26,11174215	1
94	furcata_boliviana	-95,92059667	-89,90490003	0
95	furcata_boliviana	-36,63716876	-15,6394304	1
96	furcata_boliviana	-84,28647926	-24,56764164	1
97	furcata_boliviana	-89,51865437	-68,28048504	1
98	furcata_boliviana	-19,89431168	-94,06556907	0
99	furcata_boliviana	-41,46947473	-94,16362395	1
100	furcata_boliviana	-78,68471693	-93,3664358	0
101	furcata_boliviana	-86,47710222	-87,66654991	1
102	furcata_boliviana	-6,275951309	-57,7347159	0
103	furcata_boliviana	-2,108446094	-8,25118691	1
104	furcata_boliviana	-27,57451349	-82,54822541	1
105	furcata_boliviana	-87,62159293	-61,80254056	0
106	furcata_boliviana	-97,08749548	-3,19399071	1
107	furcata_boliviana	-41,32407056	-31,86249138	1
108	furcata_boliviana	-11,35019643	-56,47777411	1
109	furcata_boliviana	-3,071431355	-1,144953672	0
110	furcata_boliviana	-17,8264156	-30,42436342	0
111	furcata_boliviana	-14,06456362	-60,86127448	1
112	furcata_boliviana	-29,11736378	-90,19203229	0
113	furcata_boliviana	-51,29167567	-89,83457541	0
114	furcata_boliviana	-92,82538611	-70,0917765	0
115	furcata_boliviana	-76,06372339	-60,7476029	1
116	furcata_boliviana	-71,90834692	-7,483059839	0
117	furcata_boliviana	-87,13586876	-68,61907376	1
118	furcata_boliviana	-77,80739538	-90,16955588	0
119	furcata_boliviana	-3,172364815	-37,03435307	0
120	furcata_boliviana	-82,11762903	-4,418801878	0
121	furcata_boliviana	-58,79005227	-60,5830787	1
122	furcata_boliviana	-13,0017975	-30,24634545	0
123	furcata_boliviana	-59,45478494	-91,99285631	1
124	furcata_boliviana	-41,33071201	-65,95508519	0
125	furcata_boliviana	-79,98070078	-52,49678332	0
126	furcata_boliviana	-98,54395394	-66,97260241	1
127	furcata_boliviana	-42,170853	-84,39468269	1
128	furcata_boliviana	-30,30898683	-76,59596969	0
129	furcata_boliviana	-98,27379001	-88,91583196	1
130	furcata_boliviana	-24,18145995	-22,68409555	1
131	furcata_boliviana	-57,51091529	-86,52275192	0
132	furcata_boliviana	-27,5132123	-66,82127633	0
133	furcata_boliviana	-26,90937319	-85,53550558	0
134	furcata_boliviana	-4,070970501	-82,53422174	1
135	furcata_boliviana	-14,66938303	-82,40230542	1
136	furcata_boliviana	-22,18584836	-43,13617971	0
137	furcata_boliviana	-11,70775745	-18,34612825	0
138	furcata_boliviana	-44,26732634	-28,26786729	0
139	furcata_boliviana	-65,78170192	-78,85175415	0
140	furcata_boliviana	-43,85723929	-33,91823999	0
141	furcata_boliviana	-30,93413764	-22,7578654	1
142	furcata_boliviana	-2,968271031	-7,047666295	1
143	furcata_boliviana	-44,12706457	-41,10033806	1
144	furcata_boliviana	-67,32672656	-59,95865069	1
145	furcata_boliviana	-2,899901523	-86,82125249	1
146	furcata_boliviana	-31,89882604	-27,83429683	1
147	furcata_boliviana	-89,93994141	-82,50537538	0
148	furcata_boliviana	-48,51297729	-46,91065236	1
149	furcata_boliviana	-74,38374935	-67,79437985	0
150	furcata_boliviana	-84,01568633	-67,81724734	1
151	furcata_boliviana	-15,85522617	-13,49217991	1
152	furcata_boliviana	-2,835076813	-93,71119302	1
153	furcata_boliviana	-98,4300087	-51,57417549	0
154	furcata_boliviana	-34,63932925	-15,62675198	1
155	furcata_boliviana	-86,15700121	-85,84817443	0
156	furcata_boliviana	-87,79592836	-52,08262355	0
157	furcata_boliviana	-14,58326794	-61,3428504	1
158	furcata_boliviana	-69,91477192	-39,96936725	1
159	furcata_boliviana	-59,91868563	-11,8129565	0
160	furcata_boliviana	-65,98229941	-33,69823874	1
161	furcata_boliviana	-73,0556626	-65,97348334	1
162	furcata_boliviana	-72,27472344	-62,26089234	1
163	furcata_boliviana	-4,93514904	-35,31507643	0
164	furcata_boliviana	-41,98069095	-91,8297317	1
165	furcata_boliviana	-31,7704495	-98,44096023	0
166	furcata_boliviana	-29,48563376	-14,29790007	0
167	furcata_boliviana	-70,62585394	-97,26325643	0
168	furcata_boliviana	-97,41414614	-76,11591452	0
169	furcata_boliviana	-40,83321483	-45,02047369	0
170	furcata_boliviana	-40,82362156	-13,91583991	0
171	furcata_boliviana	-51,0363381	-26,58087834	0
172	furcata_boliviana	-62,91607007	-15,19831884	0
173	furcata_boliviana	-79,54323377	-82,07616293	1
174	furcata_boliviana	-90,51391232	-46,83089132	0
175	furcata_boliviana	-49,34080681	-82,67175762	0
176	furcata_boliviana	-30,65144799	-5,077262213	0
177	furcata_boliviana	-93,01970849	-5,381231471	1
178	furcata_boliviana	-40,50114769	-2,860089532	1
179	furcata_boliviana	-26,92171282	-66,92499764	0
180	furcata_boliviana	-31,50721014	-96,92022485	0
181	furcata_boliviana	-73,7640567	-37,84539019	1
182	furcata_boliviana	-10,76989542	-52,55358776	0
183	furcata_boliviana	-1,986537119	-77,37511404	0
184	furcata_boliviana	-25,72557009	-62,4425147	0
185	furcata_boliviana	-52,11180978	-58,95950342	0
186	furcata_boliviana	-69,50700568	-39,06304793	0
187	furcata_boliviana	-92,90567569	-86,94394229	1
188	furcata_boliviana	-82,21695921	-91,59261591	0
189	furcata_boliviana	-76,43822052	-19,55025209	0
190	furcata_boliviana	-20,88412491	-46,81417556	1
191	furcata_boliviana	-10,83367057	-60,80693264	1
192	furcata_boliviana	-50,02378168	-87,35965207	1
193	furcata_boliviana	-5,895399239	-30,51817782	0
194	furcata_boliviana	-51,38318656	-9,866788606	0
195	furcata_boliviana	-86,79562048	-83,24091911	0
196	furcata_boliviana	-8,307999696	-63,35234284	0
197	furcata_boliviana	-76,83104877	-36,11841109	1
198	furcata_boliviana	-68,38673385	-28,37049494	0
199	furcata_boliviana	-34,16997797	-20,62896778	0
200	furcata_boliviana	-76,89916856	-50,0712394	1
201	furcata_boliviana	-17,79504248	-2,742688465	1
202	furcata_boliviana	-50,62644451	-51,00601629	1
203	furcata_boliviana	-13,91784877	-94,83637024	0
204	furcata_boliviana	-87,99389836	-96,28580891	1
205	furcata_boliviana	-59,64893998	-72,56824685	0
206	furcata_boliviana	-42,07439883	-44,86363466	1
207	furcata_boliviana	-53,28342188	-67,68474354	1
208	furcata_boliviana	-71,40676716	-1,138494563	1
209	furcata_boliviana	-5,739374824	-34,32237452	1
210	furcata_boliviana	-10,6500297	-33,60809457	1
211	furcata_boliviana	-22,22382844	-79,0663754	1
212	furcata_boliviana	-89,44140256	-14,18771699	0
213	furcata_boliviana	-81,94654908	-40,69988709	0
214	furcata_boliviana	-76,28491166	-74,03769947	0
215	furcata_boliviana	-70,41819671	-89,98931703	0
216	furcata_boliviana	-74,10865703	-49,45772307	1
217	furcata_boliviana	-24,21459926	-19,34621106	1
218	furcata_boliviana	-24,96232107	-50,59170532	0
219	furcata_boliviana	-26,68915402	-37,63740332	0
220	furcata_boliviana	-50,05416001	-6,18961442	0
221	furcata_boliviana	-14,35915952	-34,94248295	1
222	furcata_boliviana	-29,05927446	-61,59574197	0
223	furcata_boliviana	-35,65307341	-27,80498854	1
224	furcata_boliviana	-16,85162716	-77,24342871	0
225	furcata_boliviana	-71,50836372	-78,62507451	1
226	furcata_boliviana	-84,91473943	-5,959704688	1
227	furcata_boliviana	-86,11585861	-92,24606222	1
228	furcata_boliviana	-44,96385048	-94,46333177	0
229	furcata_boliviana	-82,55343753	-79,22642636	1
230	furcata_boliviana	-91,67506942	-15,43548362	0
231	furcata_boliviana	-84,83439409	-80,20348512	0
232	furcata_boliviana	-54,0709429	-29,18762688	1
233	furcata_boliviana	-33,15982505	-85,98705437	1
234	furcata_boliviana	-80,4435714	-25,55501109	0
235	furcata_boliviana	-53,27069489	-21,5280244	0
236	furcata_boliviana	-82,78020789	-86,70186415	1
237	furcata_boliviana	-38,5165508	-1,450453296	0
238	furcata_boliviana	-85,33921329	-14,72853838	1
239	furcata_boliviana	-57,70103099	-52,13274337	1
240	furcata_boliviana	-88,46996545	-93,10560503	1
241	furcata_boliviana	-35,23092553	-37,29007325	1
242	furcata_boliviana	-38,42435962	-45,08032975	1
243	furcata_boliviana	-79,77315759	-25,22508802	0
244	furcata_boliviana	-61,34270346	-36,92525062	0
245	furcata_boliviana	-20,46597574	-82,07867454	0
246	furcata_boliviana	-48,71237506	-49,3370986	0
247	furcata_boliviana	-16,81578726	-45,31554545	1
248	furcata_boliviana	-83,72642092	-42,51437753	1
249	furcata_boliviana	-97,04690677	-64,9752694	0
250	furcata_boliviana	-21,24457651	-1,910695906	1
251	furcata_boliviana	-47,55320004	-1,817795047	0
252	furcata_boliviana	-28,52413512	-65,17463067	0
253	furcata_boliviana	-87,84887868	-31,89993571	0
254	furcata_boliviana	-50,87353815	-96,91071215	0
255	furcata_boliviana	-82,91772431	-18,81246417	1
256	furcata_boliviana	-3,377523089	-20,52813981	0
257	furcata_boliviana	-86,88106844	-54,54338188	1
258	furcata_boliviana	-81,22194378	-18,00483524	0
259	furcata_boliviana	-89,08528601	-50,75591858	0
260	furcata_boliviana	-98,50598073	-69,2125323	0
261	furcata_boliviana	-51,45071787	-90,77310433	0
262	furcata_boliviana	-92,3672498	-50,81419917	0
263	furcata_boliviana	-18,29034026	-2,693419892	0
264	furcata_boliviana	-84,19286326	-51,78832377	0
265	furcata_boliviana	-9,917212125	-79,67542572	0
266	furcata_boliviana	-71,27246672	-79,99082111	0
267	furcata_boliviana	-20,87109236	-1,487137436	1
268	furcata_boliviana	-13,88527912	-15,14438823	1
269	furcata_boliviana	-15,19183435	-36,93777896	0
270	furcata_boliviana	-45,45887317	-71,95235701	1
271	furcata_boliviana	-30,43193667	-11,03541654	0
272	furcata_boliviana	-11,27311051	-77,88151923	1
273	furcata_boliviana	-9,381888862	-32,02638203	1
274	furcata_boliviana	-84,07482004	-55,08969687	0
275	furcata_boliviana	-10,40336744	-20,02413787	1
276	furcata_boliviana	-38,75791603	-31,88539058	0
277	furcata_boliviana	-73,96032372	-29,69196711	0
278	furcata_boliviana	-54,06015529	-38,81869819	1
279	furcata_boliviana	-8,107349012	-64,91976388	0
280	furcata_boliviana	-62,84618449	-61,52649457	1
281	furcata_boliviana	-73,44394844	-60,55592663	0
282	furcata_boliviana	-18,25720799	-77,94249471	0
283	furcata_boliviana	-68,28106385	-17,73142818	1
284	furcata_boliviana	-27,7908676	-62,73300472	1
285	furcata_boliviana	-98,32537099	-13,6852164	0
